Reporting Period,Project ID,Project County,Project City,Project ZIP,Gas Utility,Electric Utility,Project Completion Date,Total Project Cost,Pre-Retrofit Home Heating Fuel Type,Year Home Built,Size Of Home,Number Of Units,Job Type,Type Of Dwelling,Measure Type,Estimated Annual kWh Savings,Estimated Annual MMBtu Savings,First Year Modeled Project Energy Savings $ Estimate,size_of_home_flag,Home Built Year Range,Project Cost Range,Location_1_latitude,Location_1_Longitude
2023-06-30,331854,Oneida,Sherrill,13461,National Grid,Municipal,2018-02-12,4998.0,Oil,1957,1200,1,Home Performance,Single Family,Building Shell,0.0,25.0,6.016157159698354,0,1950 - 2000,1000 - 10000,43.069655,-75.601065
2023-06-30,319939,Niagara,Sanborn,14132,National Fuel Gas Distribution,National Grid,2018-01-04,3048.0,Natural Gas,,802,1,Home Performance,Mobile,Building Shell,0.0,15.0,5.476463551931511,0,Missing,1000 - 10000,43.140465,-78.885555
2023-06-30,545481,Queens,Queens,11418,National Grid,Consolidated Edison,2022-05-31,9998.0,Natural Gas,,1860,1,Home Performance,Single Family,Building Shell,320.0,63.0,6.625392368007956,0,Missing,1000 - 10000,40.698085,-73.834705
2023-06-30,572700,Monroe,Rochester,14621,Rochester Gas & Electric,Rochester Gas & Electric,2023-05-16,6388.0,Natural Gas,,1331,1,Home Performance,Single Family,Building Shell,596.0,22.0,5.54907608489522,0,Missing,1000 - 10000,43.181935,-77.60976
2023-06-30,549696,Monroe,Rochester,14616,Rochester Gas & Electric,Rochester Gas & Electric,2022-12-20,11238.0,Natural Gas,,1456,1,Home Performance,Single Family,Building Shell,774.0,35.0,5.961005339623274,0,Missing,10000 - 20000,43.22041,-77.64325
2023-06-30,555282,Monroe,Rochester,14626,Rochester Gas & Electric,Rochester Gas & Electric,2023-06-15,11755.0,Natural Gas,,1358,1,Home Performance,Single Family,Building Shell,-430.0,42.0,5.82600010738045,0,Missing,10000 - 20000,43.21119,-77.696605
2023-06-30,537758,Monroe,Hilton,14468,Rochester Gas & Electric,Rochester Gas & Electric,2022-06-07,14782.0,Natural Gas,,2188,1,Home Performance,Single Family,Building Shell,368.0,38.0,5.908082938168931,0,Missing,10000 - 20000,43.289475,-77.78763
2023-06-30,496742,Bronx,The Bronx,10467,Consolidated Edison,Consolidated Edison,2022-03-17,1324.0,Natural Gas,,1197,1,Electric Reduction,Single Family,Building Shell,734.0,2.0,5.247024072160486,0,Missing,1000 - 10000,40.874915,-73.867125
2023-06-30,507169,Orleans,Albion,14411,New York State Electric & Gas,National Grid,2022-01-11,1900.0,Natural Gas,1942,1536,1,Home Performance,Single Family,Building Shell,259.0,5.0,4.3694478524670215,0,1900 - 1950,1000 - 10000,43.243405,-78.193475
2023-06-30,533925,Erie,Cheektowaga,14227,National Fuel Gas Distribution,New York State Electric & Gas,2022-03-18,5697.0,Natural Gas,,1296,1,Home Performance,Single Family,Building Shell,0.0,45.0,5.950642552587727,0,Missing,1000 - 10000,42.884806082,-78.750933104
2023-06-30,576929,Kings,Brooklyn,11236,National Grid,Consolidated Edison,2023-06-13,13769.0,Natural Gas,,1762,2,Home Performance,Single Family,Building Shell,545.0,69.0,7.151485463904735,0,Missing,10000 - 20000,40.644345,-73.905535
2023-06-30,573642,Suffolk,Bay Shore,11706,National Grid,New York State Electric & Gas,2023-06-29,4912.0,Natural Gas,,1190,1,Home Performance,Single Family,Building Shell,224.0,17.0,5.796057750765372,0,Missing,1000 - 10000,40.7265495,-73.2512226
2023-06-30,545554,Allegany,Friendship,14739,National Fuel Gas Distribution,Rochester Gas & Electric,2022-10-06,12068.0,Natural Gas,,1690,1,Home Performance,Single Family,Building Shell,1052.0,57.0,6.395261598115449,0,Missing,10000 - 20000,42.2107053,-78.1354188
2023-06-30,494550,Jefferson,Theresa,13691,National Grid,National Grid,2022-03-22,8646.0,Propane,1992,1600,1,Home Performance,Mobile,Building Shell,906.0,34.0,7.273092595999522,0,1950 - 2000,1000 - 10000,44.21656,-75.79918
2023-06-30,532856,Oswego,Fulton,13069,National Grid,National Grid,2022-03-31,3135.0,Natural Gas,,2328,2,Home Performance,Single Family,Building Shell,510.0,27.0,5.869296913133774,0,Missing,1000 - 10000,43.325035,-76.41174
2023-06-30,568958,Oneida,Holland Patent,13354,National Grid,National Grid,2023-03-09,5959.0,Kerosene,,1917,1,Home Performance,Single Family,Building Shell,26.0,16.0,6.095824562432225,0,Missing,1000 - 10000,43.2437358,-75.2562974
2023-06-30,564734,Cortland,Truxton,13158,New York State Electric & Gas,National Grid,2023-02-28,13022.0,Oil,,1730,1,Home Performance,Single Family,Building Shell,269.0,43.0,6.88653164253051,0,Missing,10000 - 20000,42.71195,-76.02915
2023-06-30,564304,Monroe,Rochester,14615,Rochester Gas & Electric,Rochester Gas & Electric,2023-01-25,12867.0,Natural Gas,,1469,1,Home Performance,Single Family,Building Shell,1160.0,47.0,6.270988431858299,0,Missing,10000 - 20000,43.1983016,-77.6344761
2023-06-30,569453,Herkimer,West Winfield,13491,New York State Electric & Gas,New York State Electric & Gas,2023-03-07,10838.0,Oil,,3512,1,Home Performance,Single Family,Building Shell,596.0,70.0,7.3758821482150125,0,Missing,10000 - 20000,42.88617,-75.189695
2023-06-30,541701,Dutchess,Fishkill,12524,Central Hudson Gas & Electric,Central Hudson Gas & Electric,2022-05-12,7477.0,Propane,,938,1,Home Performance,Mobile,Building Shell,510.0,14.0,6.51471269087253,0,Missing,1000 - 10000,41.53425,-73.901355
2023-06-30,551600,Niagara,Niagara Falls,14304,National Fuel Gas Distribution,National Grid,2022-11-11,1476.0,Natural Gas,,1232,1,Home Performance,Single Family,Building Shell,4.0,1.0,2.0794415416798357,0,Missing,1000 - 10000,43.090764,-78.96109
2023-06-30,545949,Cortland,Cortland,13045,New York State Electric & Gas,National Grid,2022-08-25,2334.0,Natural Gas,,800,1,Home Performance,Single Family,Building Shell,314.0,10.0,4.948759890378168,0,Missing,1000 - 10000,42.600225,-76.18184
2023-06-30,547254,Oneida,Remsen,13438,National Grid,National Grid,2022-07-19,6864.0,Wood,,1344,1,Home Performance,Single Family,Building Shell,477.0,127.0,7.889459149404524,0,Missing,1000 - 10000,43.3244276,-75.1890252
2023-06-30,526361,Seneca,Seneca Falls,13148,New York State Electric & Gas,New York State Electric & Gas,2022-01-27,4436.0,Natural Gas,,1335,1,Home Performance,Single Family,Building Shell,510.0,32.0,5.924255797414532,0,Missing,1000 - 10000,42.91278,-76.795365
2023-06-30,576463,Queens,Queens,11420,National Grid,Consolidated Edison,2023-05-16,12853.0,Oil,,1876,1,Home Performance,Single Family,Building Shell,649.0,69.0,7.917536353943631,0,Missing,10000 - 20000,40.67144,-73.81526
2023-06-30,536929,Orange,Monroe,10950,Orange & Rockland,Orange & Rockland,2023-01-10,8066.0,Natural Gas,,1926,1,Home Performance,Single Family,Building Shell,105.0,20.0,5.529429087511423,0,Missing,1000 - 10000,41.33131,-74.188885
2023-06-30,562021,Broome,Conklin,13748,New York State Electric & Gas,New York State Electric & Gas,2023-04-27,7764.0,Propane,,896,1,Home Performance,Mobile,Building Shell,269.0,12.0,6.0014148779611505,0,Missing,1000 - 10000,42.0737105,-75.8181345
2023-06-30,504410,Onondaga,Syracuse,13208,National Grid,National Grid,2022-06-16,12315.0,Natural Gas,1901,856,1,Home Performance,Single Family,Building Shell,0.0,36.0,5.981414211254481,0,1900 - 1950,10000 - 20000,43.0650476,-76.1505831
2023-06-30,551405,Niagara,Niagara Falls,14304,National Fuel Gas Distribution,National Grid,2022-12-22,6389.0,Natural Gas,,864,1,Home Performance,Single Family,Building Shell,442.0,16.0,5.288267030694535,0,Missing,1000 - 10000,43.090764,-78.96109
2023-06-30,553627,Genesee,Leroy,14482,Rochester Gas & Electric,National Grid,2023-03-09,883.0,Natural Gas,,1088,1,Home Performance,Single Family,Building Shell,395.0,3.0,4.30406509320417,0,Missing,1 - 1000,42.976665,-77.987555
2023-06-30,577504,Oneida,Whitesboro,13492,National Grid,National Grid,2023-06-01,5389.0,Natural Gas,,814,1,Home Performance,Single Family,Building Shell,1316.0,16.0,5.8971538676367405,0,Missing,1000 - 10000,43.120445,-75.29465
2023-06-30,577669,Monroe,Rochester,14621,Rochester Gas & Electric,Rochester Gas & Electric,2023-05-25,12857.0,Natural Gas,,1023,1,Home Performance,Single Family,Building Shell,-123.0,51.0,6.139884552226255,0,Missing,10000 - 20000,43.181935,-77.60976
2023-06-30,537611,Erie,Cheektowaga,14227,National Fuel Gas Distribution,New York State Electric & Gas,2022-04-05,10000.0,Natural Gas,,1120,1,Home Performance,Single Family,Building Shell,410.0,42.0,6.018593214496234,0,Missing,1000 - 10000,42.884806082,-78.750933104
2023-06-30,571134,Erie,Angola,14006,National Fuel Gas Distribution,National Grid,2023-03-09,2650.0,Natural Gas,,1050,1,Home Performance,Single Family,Building Shell,44.0,15.0,4.9344739331306915,0,Missing,1000 - 10000,42.6206618,-79.0914797
2023-06-30,571928,Herkimer,Frankfort,13340,National Grid,Municipal,2023-03-07,11424.0,Natural Gas,,1656,1,Home Performance,Single Family,Building Shell,398.0,43.0,6.192362489474872,0,Missing,10000 - 20000,43.033565,-75.068965
2023-06-30,578900,Monroe,Rochester,14612,Rochester Gas & Electric,Rochester Gas & Electric,2023-06-08,5944.0,Natural Gas,,1456,1,Home Performance,Single Family,Building Shell,-635.0,23.0,4.836281906951478,0,Missing,1000 - 10000,43.25403,-77.613775
2023-06-30,547759,Broome,Endicott,13760,New York State Electric & Gas,Municipal,2022-11-08,8442.0,Natural Gas,,2264,1,Home Performance,Single Family,Building Shell,249.0,40.0,5.981414211254481,0,Missing,1000 - 10000,42.110115,-76.032545
2023-06-30,552258,Oneida,Utica,13502,National Grid,National Grid,2023-05-02,7514.0,Natural Gas,,2300,1,Home Performance,Single Family,Building Shell,1555.0,35.0,6.3561076606958915,0,Missing,1000 - 10000,43.1010822,-75.2472726
2023-06-30,553392,Queens,Queens,11361,Consolidated Edison,Consolidated Edison,2023-01-25,7280.0,Natural Gas,,1930,1,Home Performance,Single Family,Building Shell,2147.0,20.0,6.546785410760524,0,Missing,1000 - 10000,40.76331,-73.778385
2023-06-30,528979,Oneida,Whitesboro,13492,National Grid,National Grid,2022-03-01,6304.0,Natural Gas,,950,1,Home Performance,Single Family,Building Shell,208.0,20.0,5.488937726156687,0,Missing,1000 - 10000,43.120445,-75.29465
2023-06-30,536093,Kings,Brooklyn,11220,National Grid,Consolidated Edison,2022-05-12,4972.0,Natural Gas,,2760,3,Home Performance,Single Family,Building Shell,510.0,17.0,5.929589143389895,0,Missing,1000 - 10000,40.640195,-74.01736
2023-06-30,550760,Monroe,Rochester,14619,Rochester Gas & Electric,Rochester Gas & Electric,2022-11-08,10329.0,Natural Gas,,1804,1,Home Performance,Single Family,Building Shell,439.0,30.0,5.739792912179234,0,Missing,10000 - 20000,43.13596,-77.64898
2023-06-30,533803,Ulster,Kingston,12401,Central Hudson Gas & Electric,Central Hudson Gas & Electric,2022-12-06,8409.0,Natural Gas,,2070,1,Home Performance,Single Family,Building Shell,510.0,54.0,6.854354502255021,0,Missing,1000 - 10000,41.93112,-74.002205
2023-06-30,554696,Broome,Endicott,13760,New York State Electric & Gas,New York State Electric & Gas,2023-05-04,8359.0,Natural Gas,,1030,1,Home Performance,Single Family,Building Shell,1081.0,24.0,5.8998973535824915,0,Missing,1000 - 10000,42.110115,-76.032545
2023-06-30,537169,Erie,Buffalo,14223,National Fuel Gas Distribution,National Grid,2022-07-12,2466.0,Natural Gas,,1764,1,Home Performance,Single Family,Building Shell,75.0,19.0,5.153291594497779,0,Missing,1000 - 10000,42.9797911,-78.8560887
2023-06-30,530624,Oneida,Verona,13478,National Grid,National Grid,2022-04-05,5684.0,Natural Gas,,1254,1,Home Performance,Single Family,Building Shell,0.0,18.0,5.293304824724492,0,Missing,1000 - 10000,43.13375,-75.58285
2023-06-30,564205,Steuben,Savona,14879,New York State Electric & Gas,New York State Electric & Gas,2023-02-23,10803.0,Natural Gas,,1036,1,Home Performance,Mobile,Building Shell,387.0,28.0,5.786897381366708,0,Missing,10000 - 20000,42.2844594,-77.2163307
2023-06-30,548279,Queens,Queens,11434,National Grid,Consolidated Edison,2022-07-05,6014.0,Natural Gas,,1568,1,Home Performance,Single Family,Building Shell,309.0,42.0,6.568077911411976,0,Missing,1000 - 10000,40.665955,-73.77108
2023-06-30,575339,Erie,Buffalo,14223,National Fuel Gas Distribution,National Grid,2023-04-13,9763.0,Natural Gas,,1916,1,Home Performance,Single Family,Building Shell,49.0,37.0,5.796057750765372,0,Missing,1000 - 10000,42.9797911,-78.8560887
2023-06-30,542459,Erie,Buffalo,14218,National Fuel Gas Distribution,National Grid,2022-10-04,4465.0,Natural Gas,,1536,1,Home Performance,Single Family,Building Shell,332.0,14.0,5.099866427824199,0,Missing,1000 - 10000,42.820135,-78.82654
2023-06-30,571033,Cattaraugus,Olean,14760,National Fuel Gas Distribution,National Grid,2023-04-06,6799.0,Natural Gas,,1620,1,Home Performance,Single Family,Building Shell,564.0,32.0,5.8377304471659395,0,Missing,1000 - 10000,42.080465,-78.433915
2023-06-30,526712,Queens,Queens,11434,National Grid,Consolidated Edison,2022-04-12,9885.0,Natural Gas,,2298,1,Home Performance,Single Family,Building Shell,510.0,51.0,6.80903930604298,0,Missing,1000 - 10000,40.665955,-73.77108
2023-06-30,567012,Albany,Albany,12204,National Grid,National Grid,2023-05-25,10315.0,Natural Gas,,1840,1,Home Performance,Single Family,Building Shell,124.0,52.0,6.302618975744905,0,Missing,10000 - 20000,42.67892,-73.737
2023-06-30,558420,Chautauqua,Jamestown,14701,National Fuel Gas Distribution,Municipal,2022-12-20,895.0,Natural Gas,,1344,1,Home Performance,Single Family,Building Shell,252.0,2.0,3.1780538303479458,0,Missing,1 - 1000,42.099115,-79.238355
2023-06-30,529676,Monroe,Webster,14580,Rochester Gas & Electric,Rochester Gas & Electric,2022-03-24,7253.0,Natural Gas,,1861,1,Home Performance,Single Family,Building Shell,0.0,28.0,5.5053315359323625,0,Missing,1000 - 10000,43.2141056,-77.4345478
2023-06-30,548200,Monroe,Hamlin,14464,Rochester Gas & Electric,National Grid,2023-05-26,7191.0,Natural Gas,,1120,1,Home Performance,Single Family,Building Shell,693.0,11.0,5.236441962829949,0,Missing,1000 - 10000,43.2885292,-77.9161451
2023-06-30,573772,Chemung,Elmira,14901,New York State Electric & Gas,New York State Electric & Gas,2023-04-06,10133.0,Natural Gas,,1690,1,Home Performance,Single Family,Building Shell,61.0,30.0,5.726847747587197,0,Missing,10000 - 20000,42.09461,-76.804665
2023-06-30,538831,Broome,Endicott,13760,New York State Electric & Gas,New York State Electric & Gas,2023-05-10,9295.0,Natural Gas,,1974,1,Home Performance,Single Family,Building Shell,82.0,42.0,2.8903717578961645,0,Missing,1000 - 10000,42.110115,-76.032545
2023-06-30,541982,Queens,Queens,11416,National Grid,Consolidated Edison,2022-12-08,9077.0,Oil,,2640,1,Home Performance,Single Family,Building Shell,944.0,40.0,7.001245622069476,0,Missing,1000 - 10000,40.68532,-73.8514
2023-06-30,542580,Chemung,Erin,14838,New York State Electric & Gas,New York State Electric & Gas,2022-04-27,9419.0,Propane,,1120,1,Home Performance,Mobile,Building Shell,994.0,24.0,6.499787040655854,0,Missing,1000 - 10000,42.1850916,-76.667975
2023-06-30,551768,Chautauqua,Falconer,14733,National Fuel Gas Distribution,New York State Electric & Gas,2022-12-01,8918.0,Natural Gas,,920,1,Home Performance,Mobile,Building Shell,523.0,28.0,5.537334267018537,0,Missing,1000 - 10000,42.120305,-79.20028
2023-06-30,570040,Monroe,Rochester,14609,Rochester Gas & Electric,Rochester Gas & Electric,2023-06-13,18960.0,Natural Gas,,1344,1,Home Performance,Single Family,Building Shell,2484.0,68.0,6.742880635791903,0,Missing,10000 - 20000,43.165865,-77.56504
2023-06-30,556596,Monroe,Rochester,14612,Rochester Gas & Electric,Rochester Gas & Electric,2023-01-25,2228.0,Natural Gas,,1480,1,Home Performance,Single Family,Building Shell,1667.0,2.0,5.198497031265826,0,Missing,1000 - 10000,43.25403,-77.613775
2023-06-30,511706,Oneida,Utica,13501,National Grid,National Grid,2022-03-18,4813.0,Natural Gas,,2304,1,Home Performance,Single Family,Building Shell,0.0,25.0,5.60947179518496,0,Missing,1000 - 10000,43.09528,-75.22754
2023-06-30,526098,Kings,Brooklyn,11236,National Grid,Consolidated Edison,2022-01-06,7189.0,Natural Gas,,1520,1,Home Performance,Single Family,Building Shell,510.0,44.0,6.668228248417403,0,Missing,1000 - 10000,40.644345,-73.905535
2023-06-30,529485,Onondaga,Manlius,13104,National Grid,National Grid,2022-03-18,8566.0,Oil,,1824,1,Home Performance,Single Family,Building Shell,494.0,30.0,6.51471269087253,0,Missing,1000 - 10000,43.003055,-75.98119
2023-06-30,477716,Bronx,The Bronx,10463,Consolidated Edison,Consolidated Edison,2022-04-12,5401.0,Natural Gas,1962,2220,1,Home Performance,Single Family,Building Shell,779.0,15.0,5.940171252720432,0,1950 - 2000,1000 - 10000,40.882775,-73.90477
2023-06-30,554788,Kings,Queens,11385,National Grid,Consolidated Edison,2022-12-13,7922.0,Natural Gas,,1104,1,Home Performance,Single Family,Building Shell,286.0,44.0,6.616065185132817,0,Missing,1000 - 10000,40.700525,-73.90017
2023-06-30,528914,Monroe,Rochester,14609,Rochester Gas & Electric,Rochester Gas & Electric,2022-01-18,586.0,Natural Gas,,980,1,Home Performance,Single Family,Building Shell,368.0,0.0,3.6888794541139363,0,Missing,1 - 1000,43.165865,-77.56504
2023-06-30,563880,Chenango,Plymouth,13832,New York State Electric & Gas,New York State Electric & Gas,2023-03-28,6747.0,Propane,,910,1,Home Performance,Mobile,Building Shell,6.0,11.0,5.820082930352362,0,Missing,1000 - 10000,42.6867323,-75.7302451
2023-06-30,500076,Broome,Vestal,13850,New York State Electric & Gas,New York State Electric & Gas,2022-02-03,8169.0,Electric,1957,1768,1,Home Performance,Single Family,Building Shell,410.0,52.0,6.331501849893691,0,1950 - 2000,1000 - 10000,42.089923,-76.0047944
2023-06-30,548370,Oswego,Fulton,13069,National Grid,National Grid,2023-01-17,17402.0,Propane,,1680,1,Home Performance,Mobile,Building Shell,1132.0,18.0,6.398594934535208,0,Missing,10000 - 20000,43.325035,-76.41174
2023-06-30,527864,Kings,Brooklyn,11212,National Grid,Consolidated Edison,2022-01-25,4956.0,Natural Gas,,1020,1,Home Performance,Single Family,Building Shell,0.0,17.0,5.552959584921617,0,Missing,1000 - 10000,40.660715,-73.915265
2023-06-30,508567,Cayuga,Auburn,13021,New York State Electric & Gas,New York State Electric & Gas,2022-07-12,5439.0,Oil,,1300,1,Home Performance,Single Family,Building Shell,657.0,21.0,5.996452088619021,0,Missing,1000 - 10000,42.9355,-76.56687
2023-06-30,574149,Herkimer,Frankfort,13340,National Grid,Municipal,2023-03-31,9261.0,Oil,,3283,1,Home Performance,Single Family,Building Shell,240.0,60.0,7.476472381163905,0,Missing,1000 - 10000,43.033565,-75.068965
2023-06-30,579846,Oneida,Chadwicks,13319,National Grid,National Grid,2023-05-23,7038.0,Natural Gas,,3424,2,Home Performance,Single Family,Building Shell,402.0,61.0,6.523562306149512,0,Missing,1000 - 10000,43.0246135,-75.268584
2023-06-30,498488,Cayuga,Moravia,13118,New York State Electric & Gas,New York State Electric & Gas,2022-02-03,3475.0,Propane,1983,904,1,Home Performance,Mobile,Building Shell,301.0,19.0,6.12029741895095,0,1950 - 2000,1000 - 10000,42.71018,-76.42126
2023-06-30,541459,Cayuga,Auburn,13021,New York State Electric & Gas,New York State Electric & Gas,2023-03-09,4637.0,Natural Gas,,1352,1,Home Performance,Single Family,Building Shell,254.0,19.0,5.402677381872279,0,Missing,1000 - 10000,42.9355,-76.56687
2023-06-30,552966,Niagara,Barker,14012,New York State Electric & Gas,New York State Electric & Gas,2022-09-15,2842.0,Natural Gas,,2432,1,Home Performance,Single Family,Building Shell,190.0,29.0,5.746203190540153,0,Missing,1000 - 10000,43.33009,-78.55375
2023-06-30,579640,Erie,Depew,14043,National Fuel Gas Distribution,New York State Electric & Gas,2023-06-01,8149.0,Natural Gas,,1152,1,Home Performance,Single Family,Building Shell,369.0,27.0,5.7430031878094825,0,Missing,1000 - 10000,42.90153,-78.693005
2023-06-30,537679,Monroe,Rochester,14610,Rochester Gas & Electric,Rochester Gas & Electric,2022-05-12,6254.0,Natural Gas,,1344,1,Home Performance,Single Family,Building Shell,0.0,31.0,5.62040086571715,0,Missing,1000 - 10000,43.146805,-77.556265
